id,name,JaxGene_graph_id
,LGMD2J,jax_gene_7273
,LGMDR10,jax_gene_7273
,MYLK5,jax_gene_7273
,SALMY,jax_gene_7273
,TMD,jax_gene_7273
,BTF2,jax_gene_2071
,GTF2H,jax_gene_2071
,RAD25,jax_gene_2071
,TFIIH,jax_gene_2071
,TTD2,jax_gene_2071
,XPB,jax_gene_2071
,p70 S6KA,jax_gene_6198
,p70(S6K)-alpha,jax_gene_6198
,p70-alpha,jax_gene_6198
,p70-S6K,jax_gene_6198
,PS6K,jax_gene_6198
,S6K,jax_gene_6198
,S6K-beta-1,jax_gene_6198
,S6K1,jax_gene_6198
,STK14A,jax_gene_6198
,CM-AVM,jax_gene_5921
,CMAVM,jax_gene_5921
,CMAVM1,jax_gene_5921
,GAP,jax_gene_5921
,p120,jax_gene_5921
,p120GAP,jax_gene_5921
,p120RASGAP,jax_gene_5921
,PKWS,jax_gene_5921
,RASA,jax_gene_5921
,RASGAP,jax_gene_5921
,IDDGIP,jax_gene_8493
,JDVS,jax_gene_8493
,PP2C-DELTA,jax_gene_8493
,WIP1,jax_gene_8493
,IRF-2,jax_gene_3660
,133K02,jax_gene_10827
,C5orf3,jax_gene_10827
,TYK1,jax_gene_4058
,C10orf9,jax_gene_219771
,CBCP1,jax_gene_219771
,CCNX,jax_gene_219771
,CFP1,jax_gene_219771
,ADAP,jax_gene_2533
,FYB,jax_gene_2533
,PRO0823,jax_gene_2533
,SLAP-130,jax_gene_2533
,SLAP130,jax_gene_2533
,THC3,jax_gene_2533
,CASP,jax_gene_1523
,CDP,jax_gene_1523
,CDP/Cut,jax_gene_1523
,CDP1,jax_gene_1523
,Clox,jax_gene_1523
,COY1,jax_gene_1523
,CUTL1,jax_gene_1523
,CUX,jax_gene_1523
,Cux/CDP,jax_gene_1523
,GDDI,jax_gene_1523
,GOLIM6,jax_gene_1523
,Nbla10317,jax_gene_1523
,p100,jax_gene_1523
,p110,jax_gene_1523
,p200,jax_gene_1523
,p75,jax_gene_1523
,JMS,jax_gene_546
,MRX52,jax_gene_546
,RAD54,jax_gene_546
,RAD54L,jax_gene_546
,XH2,jax_gene_546
,XNP,jax_gene_546
,ZNF-HX,jax_gene_546
,PP6,jax_gene_5537
,PP6C,jax_gene_5537
,AAT3,jax_gene_7048
,FAA3,jax_gene_7048
,LDS1B,jax_gene_7048
,LDS2,jax_gene_7048
,LDS2B,jax_gene_7048
,MFS2,jax_gene_7048
,RIIC,jax_gene_7048
,TAAD2,jax_gene_7048
,TBR-ii,jax_gene_7048
,TBRII,jax_gene_7048
,TGFbeta-RII,jax_gene_7048
,TGFR-2,jax_gene_7048
,HBP231,jax_gene_29072
,HIF-1,jax_gene_29072
,HIP-1,jax_gene_29072
,HSPC069,jax_gene_29072
,HYPB,jax_gene_29072
,KMT3A,jax_gene_29072
,LLS,jax_gene_29072
,p231HBP,jax_gene_29072
,SET2,jax_gene_29072
,Smaug2,jax_gene_55095
,SMGB,jax_gene_55095
,H3.1,jax_gene_8352
,H3/c,jax_gene_8352
,H3C1,jax_gene_8352
,H3C10,jax_gene_8352
,H3C11,jax_gene_8352
,H3C12,jax_gene_8352
,H3C2,jax_gene_8352
,H3C4,jax_gene_8352
,H3C6,jax_gene_8352
,H3C7,jax_gene_8352
,H3C8,jax_gene_8352
,H3FC,jax_gene_8352
,HIST1H3C,jax_gene_8352
,GRG6,jax_gene_79816
,PREMBL,jax_gene_79816
,FA2,jax_gene_2187
,FAAP90,jax_gene_2187
,FAAP95,jax_gene_2187
,FAB,jax_gene_2187
,FACB,jax_gene_2187
,WARTS,jax_gene_9113
,wts,jax_gene_9113
,DOC-2,jax_gene_1601
,DOC2,jax_gene_1601
,LP-DLG,jax_gene_9231
,P-DLG5,jax_gene_9231
,PDLG,jax_gene_9231
,AOF1,jax_gene_221656
,C6orf193,jax_gene_221656
,LSD2,jax_gene_221656
,RP86,jax_gene_57670
,ANKRD25,jax_gene_25959
,MXRA3,jax_gene_25959
,NPHS16,jax_gene_25959
,PPKWH,jax_gene_25959
,SIP,jax_gene_25959
,NEF5,jax_gene_9118
,NF-66,jax_gene_9118
,TXBP-1,jax_gene_9118
,HHG1,jax_gene_6469
,HLP3,jax_gene_6469
,HPE3,jax_gene_6469
,MCOPCB5,jax_gene_6469
,ShhNC,jax_gene_6469
,SMMCI,jax_gene_6469
,TPT,jax_gene_6469
,TPTPS,jax_gene_6469
,3BETAHSD,jax_gene_3283
,HSD3B,jax_gene_3283
,HSDB3,jax_gene_3283
,HSDB3A,jax_gene_3283
,SDR11E1,jax_gene_3283
,CD66c,jax_gene_4680
,CEAL,jax_gene_4680
,NCA,jax_gene_4680
,CALJA,jax_gene_4907
,CD73,jax_gene_4907
,E5NT,jax_gene_4907
,eN,jax_gene_4907
,eNT,jax_gene_4907
,NT,jax_gene_4907
,NT5,jax_gene_4907
,NTE,jax_gene_4907
,ATPVB,jax_gene_23120
,CRT,jax_gene_799
,CT-R,jax_gene_799
,CTR,jax_gene_799
,CTR1,jax_gene_799
,HNPCC7,jax_gene_27030
,DXS1179E,jax_gene_5584
,nPKC-iota,jax_gene_5584
,PKCI,jax_gene_5584
,ARA70,jax_gene_8031
,ELE1,jax_gene_8031
,PTC3,jax_gene_8031
,RFG,jax_gene_8031
,ACS,jax_gene_23659
,GXVPLA2,jax_gene_23659
,LLPL,jax_gene_23659
,LPLA2,jax_gene_23659
,LYPLA3,jax_gene_23659
,IMD35,jax_gene_7297
,JTK1,jax_gene_7297
,EDAID2,jax_gene_4792
,IKBA,jax_gene_4792
,MAD-3,jax_gene_4792
,NFKBI,jax_gene_4792
,ARCC2,jax_gene_1969
,CTPA,jax_gene_1969
,CTPP1,jax_gene_1969
,CTRCT6,jax_gene_1969
,ECK,jax_gene_1969
,BDMF,jax_gene_4507
,c86fus,jax_gene_4507
,DMSFH,jax_gene_4507
,DMSMFH,jax_gene_4507
,HEL-249,jax_gene_4507
,LGMBF,jax_gene_4507
,MSAP,jax_gene_4507
,CD184,jax_gene_7852
,D2S201E,jax_gene_7852
,FB22,jax_gene_7852
,HM89,jax_gene_7852
,HSY3RR,jax_gene_7852
,LAP-3,jax_gene_7852
,LAP3,jax_gene_7852
,LCR1,jax_gene_7852
,LESTR,jax_gene_7852
,NPY3R,jax_gene_7852
,NPYR,jax_gene_7852
,NPYRL,jax_gene_7852
,NPYY3R,jax_gene_7852
,WHIM,jax_gene_7852
,WHIMS,jax_gene_7852
,CT6.1,jax_gene_246100
,ESO1,jax_gene_246100
,LAGE-2,jax_gene_246100
,LAGE2A,jax_gene_246100
,NY-ESO-1,jax_gene_246100
,AIP1,jax_gene_330
,API2,jax_gene_330
,c-IAP2,jax_gene_330
,CIAP2,jax_gene_330
,HAIP1,jax_gene_330
,HIAP1,jax_gene_330
,IAP-1,jax_gene_330
,MALT2,jax_gene_330
,MIHC,jax_gene_330
,RNF49,jax_gene_330
,CADASIL,jax_gene_4854
,CADASIL1,jax_gene_4854
,CASIL,jax_gene_4854
,IMF2,jax_gene_4854
,LMNS,jax_gene_4854
,CTF,jax_gene_4784
,MRSHSS,jax_gene_4784
,NF-I/X,jax_gene_4784
,NF1-X,jax_gene_4784
,NF1A,jax_gene_4784
,SOTOS2,jax_gene_4784
,BRCAI,jax_gene_672
,BRCC1,jax_gene_672
,BROVCA1,jax_gene_672
,FANCS,jax_gene_672
,IRIS,jax_gene_672
,PNCA4,jax_gene_672
,PPP1R53,jax_gene_672
,PSCP,jax_gene_672
,RNF53,jax_gene_672
,EPLIN,jax_gene_51474
,LDLCQ8,jax_gene_51474
,SREBP3,jax_gene_51474
,ARL18,jax_gene_10139
,ARP,jax_gene_10139
,Arp1,jax_gene_10139
,CPT7,jax_gene_1586
,CYP17,jax_gene_1586
,P450C17,jax_gene_1586
,S17AH,jax_gene_1586
,CT5.1,jax_gene_6756
,SSRC,jax_gene_6756
,MIG5,jax_gene_5879
,MRD48,jax_gene_5879
,p21-Rac1,jax_gene_5879
,Rac-1,jax_gene_5879
,TC-25,jax_gene_5879
,CMM6,jax_gene_7517
,CT1.1,jax_gene_4100
,MAGE1,jax_gene_4100
,ARMD7,jax_gene_5654
,CADASIL2,jax_gene_5654
,CARASIL,jax_gene_5654
,HtrA,jax_gene_5654
,L56,jax_gene_5654
,ORF480,jax_gene_5654
,PRSS11,jax_gene_5654
,BHLHb31,jax_gene_23462
,CHF2,jax_gene_23462
,HERP2,jax_gene_23462
,HESR1,jax_gene_23462
,hHRT1,jax_gene_23462
,HRT-1,jax_gene_23462
,NERP2,jax_gene_23462
,OAF1,jax_gene_23462
,HIST2H3D,jax_gene_653604
,DPPIV,jax_gene_2191
,FAPA,jax_gene_2191
,FAPalpha,jax_gene_2191
,SIMP,jax_gene_2191
,CAKUHED,jax_gene_5087
,AIS,jax_gene_367
,AR8,jax_gene_367
,DHTR,jax_gene_367
,HUMARA,jax_gene_367
,HYSP1,jax_gene_367
,KD,jax_gene_367
,NR3C4,jax_gene_367
,SBMA,jax_gene_367
,SMAX1,jax_gene_367
,TFM,jax_gene_367
,FP793,jax_gene_7307
,RN,jax_gene_7307
,RNU2AF1,jax_gene_7307
,U2AF35,jax_gene_7307
,U2AFBP,jax_gene_7307
,CLAPO,jax_gene_5290
,CLOVE,jax_gene_5290
,CWS5,jax_gene_5290
,MCAP,jax_gene_5290
,MCM,jax_gene_5290
,MCMTC,jax_gene_5290
,p110-alpha,jax_gene_5290
,PI3K,jax_gene_5290
,PI3K-alpha,jax_gene_5290
,PTPSIGMA,jax_gene_5802
,R-PTP-S,jax_gene_5802
,R-PTP-sigma,jax_gene_5802
,bK250D10.3,jax_gene_55964
,SEP3,jax_gene_55964
,SEPT3,jax_gene_55964
,NWK2,jax_gene_89848
,SCDO1,jax_gene_10683
,HDMX,jax_gene_4194
,MDMX,jax_gene_4194
,MRP1,jax_gene_4194
,ATAR,jax_gene_8764
,CD270,jax_gene_8764
,HVEA,jax_gene_8764
,HVEM,jax_gene_8764
,LIGHTR,jax_gene_8764
,TR2,jax_gene_8764
,LIG4S,jax_gene_3981
,SPACIA1,jax_gene_113174
,c-myb,jax_gene_4602
,c-myb_CDS,jax_gene_4602
,Cmyb,jax_gene_4602
,efg,jax_gene_4602
,CDC2L,jax_gene_8621
,CDC2L5,jax_gene_8621
,CHDFIDD,jax_gene_8621
,CHED,jax_gene_8621
,hCDK13,jax_gene_8621
,CD140A,jax_gene_5156
,PDGFR-2,jax_gene_5156
,PDGFR2,jax_gene_5156
,LZK,jax_gene_9175
,MEKK13,jax_gene_9175
,MLK,jax_gene_9175
,AIE2,jax_gene_6795
,AIK3,jax_gene_6795
,ARK3,jax_gene_6795
,AurC,jax_gene_6795
,aurora-C,jax_gene_6795
,HEL-S-90,jax_gene_6795
,SPGF5,jax_gene_6795
,STK13,jax_gene_6795
,MUC-17,jax_gene_140453
,MUC-3,jax_gene_140453
,MUC3,jax_gene_140453
,DFNB39,jax_gene_3082
,F-TCF,jax_gene_3082
,HGFB,jax_gene_3082
,HPTA,jax_gene_3082
,SF,jax_gene_3082
,C/EBP-alpha,jax_gene_1050
,CEBP,jax_gene_1050
,CMS9,jax_gene_4593
,FADS,jax_gene_4593
,FADS1,jax_gene_4593
,IBP2,jax_gene_3485
,IGF-BP53,jax_gene_3485
,C21,jax_gene_79718
,DC42,jax_gene_79718
,IRA1,jax_gene_79718
,MRD41,jax_gene_79718
,TBLR1,jax_gene_79718
,CAMEL,jax_gene_30848
,CT2,jax_gene_30848
,CT6.2,jax_gene_30848
,CT6.2a,jax_gene_30848
,CT6.2b,jax_gene_30848
,ESO2,jax_gene_30848
,LAGE-1,jax_gene_30848
,LAGE2B,jax_gene_30848
,HGFIN,jax_gene_10457
,NMB,jax_gene_10457
,PLCA3,jax_gene_10457
,Bcl-X,jax_gene_598
,BCL-XL/S,jax_gene_598
,BCL2L,jax_gene_598
,BCLX,jax_gene_598
,PPP1R52,jax_gene_598
,ASGP,jax_gene_4585
,HSA276359,jax_gene_4585
,MUC-4,jax_gene_4585
,PURBETA,jax_gene_5814
,AUKS,jax_gene_3190
,CSBP,jax_gene_3190
,HNRPK,jax_gene_3190
,TUNP,jax_gene_3190
,AKAP-9,jax_gene_10142
,AKAP350,jax_gene_10142
,AKAP450,jax_gene_10142
,CG-NAP,jax_gene_10142
,HYPERION,jax_gene_10142
,LQT11,jax_gene_10142
,MU-RMS-40.16A,jax_gene_10142
,PPP1R45,jax_gene_10142
,PRKA9,jax_gene_10142
,YOTIAO,jax_gene_10142
,IAP,jax_gene_961
,MER6,jax_gene_961
,OA3,jax_gene_961
,NOL1,jax_gene_4839
,NOP120,jax_gene_4839
,NSUN1,jax_gene_4839
,p120,jax_gene_4839
,CYCE2,jax_gene_9134
,SP192,jax_gene_60313
,flvi-2/bmi-1,jax_gene_648
,FLVI2/BMI1,jax_gene_648
,PCGF4,jax_gene_648
,RNF51,jax_gene_648
,CBT1,jax_gene_6392
,CII-4,jax_gene_6392
,CWS3,jax_gene_6392
,cybS,jax_gene_6392
,PGL,jax_gene_6392
,PGL1,jax_gene_6392
,QPs3,jax_gene_6392
,SDH4,jax_gene_6392
,BSC1,jax_gene_6557
,NKCC2,jax_gene_6557
,DCAL,jax_gene_10768
,IRBIT,jax_gene_10768
,PPP1R78,jax_gene_10768
,PRO0233,jax_gene_10768
,XPVKONA,jax_gene_10768
,AHO,jax_gene_2778
,C20orf45,jax_gene_2778
,GNAS1,jax_gene_2778
,GPSA,jax_gene_2778
,GSA,jax_gene_2778
,GSP,jax_gene_2778
,NESP,jax_gene_2778
,PITA3,jax_gene_2778
,POH,jax_gene_2778
,SCG6,jax_gene_2778
,SgVI,jax_gene_2778
,HNF3A,jax_gene_3169
,TCF3A,jax_gene_3169
,BCH,jax_gene_7080
,BHC,jax_gene_7080
,NK-2,jax_gene_7080
,NKX2.1,jax_gene_7080
,NKX2A,jax_gene_7080
,NMTC1,jax_gene_7080
,T/EBP,jax_gene_7080
,TEBP,jax_gene_7080
,TITF1,jax_gene_7080
,TTF-1,jax_gene_7080
,TTF1,jax_gene_7080
,MIZIP,jax_gene_116225
,BFLS,jax_gene_84295
,BORJ,jax_gene_84295
,CENP-31,jax_gene_84295
,RoXaN,jax_gene_23264
,ROXAN1,jax_gene_23264
,KMT3F,jax_gene_7468
,KMT3G,jax_gene_7468
,MMSET,jax_gene_7468
,REIIBP,jax_gene_7468
,TRX5,jax_gene_7468
,WHS,jax_gene_7468
,WHSC1,jax_gene_7468
,CD114,jax_gene_1441
,GCSFR,jax_gene_1441
,SCN7,jax_gene_1441
,IRS-2,jax_gene_8660
,c-ets-1,jax_gene_2113
,ETS-1,jax_gene_2113
,EWSR2,jax_gene_2113
,p54,jax_gene_2113
,NAPRT1,jax_gene_93100
,PP3856,jax_gene_93100
,HEL70,jax_gene_4478
,IMD50,jax_gene_4478
,KPM,jax_gene_26524
,CD4mut,jax_gene_920
,AF6,jax_gene_4301
,l-afadin,jax_gene_4301
,MLL-AF6,jax_gene_4301
,MLLT4,jax_gene_4301
,EFL4,jax_gene_1945
,EPLG4,jax_gene_1945
,LERK4,jax_gene_1945
,RECQ4,jax_gene_9401
,PEBP2B,jax_gene_865
,GIG3,jax_gene_8772
,MORT1,jax_gene_8772
,AUTS9,jax_gene_4233
,c-Met,jax_gene_4233
,DFNB97,jax_gene_4233
,HGFR,jax_gene_4233
,RCCP2,jax_gene_4233
,ORP-3,jax_gene_26031
,ORP3,jax_gene_26031
,OSBP3,jax_gene_26031
,M6PRBP1,jax_gene_10226
,PP17,jax_gene_10226
,TIP47,jax_gene_10226
,CYSLT2,jax_gene_57105
,CYSLT2R,jax_gene_57105
,GPCR21,jax_gene_57105
,HG57,jax_gene_57105
,hGPCR21,jax_gene_57105
,HPN321,jax_gene_57105
,KPG_011,jax_gene_57105
,PSEC0146,jax_gene_57105
,nPKC-theta,jax_gene_5588
,PRKCT,jax_gene_5588
,CCRL1,jax_gene_1524
,CMKBRL1,jax_gene_1524
,CMKDR1,jax_gene_1524
,GPR13,jax_gene_1524
,GPRV28,jax_gene_1524
,V28,jax_gene_1524
,INrf2,jax_gene_9817
,KLHL19,jax_gene_9817
,SgK495,jax_gene_83931
,SHIK,jax_gene_83931
,H3/h,jax_gene_8355
,H3C1,jax_gene_8355
,H3C10,jax_gene_8355
,H3C11,jax_gene_8355
,H3C12,jax_gene_8355
,H3C2,jax_gene_8355
,H3C3,jax_gene_8355
,H3C4,jax_gene_8355
,H3C6,jax_gene_8355
,H3C7,jax_gene_8355
,H3FH,jax_gene_8355
,HIST1H3G,jax_gene_8355
,JHDM3A,jax_gene_9682
,JMJD2,jax_gene_9682
,JMJD2A,jax_gene_9682
,TDRD14A,jax_gene_9682
,FKH1,jax_gene_2308
,FKHR,jax_gene_2308
,FOXO1A,jax_gene_2308
,AOF2,jax_gene_23028
,BHC110,jax_gene_23028
,CPRF,jax_gene_23028
,KDM1,jax_gene_23028
,LSD1,jax_gene_23028
,c-Eyk,jax_gene_10461
,c-mer,jax_gene_10461
,MER,jax_gene_10461
,RP38,jax_gene_10461
,Tyro12,jax_gene_10461
,BAF47,jax_gene_6598
,CSS3,jax_gene_6598
,hSNFS,jax_gene_6598
,INI1,jax_gene_6598
,MRD15,jax_gene_6598
,PPP1R144,jax_gene_6598
,RDT,jax_gene_6598
,RTPS1,jax_gene_6598
,Sfh1p,jax_gene_6598
,SNF5,jax_gene_6598
,SNF5L1,jax_gene_6598
,Snr1,jax_gene_6598
,SWNTS1,jax_gene_6598
,HGFL,jax_gene_113791
,hHGFL(S),jax_gene_113791
,TrIP,jax_gene_113791
,BPES,jax_gene_668
,BPES1,jax_gene_668
,PFRK,jax_gene_668
,PINTO,jax_gene_668
,POF3,jax_gene_668
,CD246,jax_gene_238
,NBLST3,jax_gene_238
,APE,jax_gene_55704
,GIRDIN,jax_gene_55704
,GIV,jax_gene_55704
,GRDN,jax_gene_55704
,HkRP1,jax_gene_55704
,KIAA1212,jax_gene_55704
,PEHO,jax_gene_55704
,PEHOL,jax_gene_55704
,Doc4,jax_gene_26011
,ETM5,jax_gene_26011
,ODZ4,jax_gene_26011
,ten-4,jax_gene_26011
,Ten-M4,jax_gene_26011
,TEN4,jax_gene_26011
,TNM4,jax_gene_26011
,p59-FYN,jax_gene_2534
,SLK,jax_gene_2534
,SYN,jax_gene_2534
,PP7,jax_gene_5475
,PPEF,jax_gene_5475
,PPP7C,jax_gene_5475
,PPP7CA,jax_gene_5475
,CCNG,jax_gene_900
,HEL-S-71p,jax_gene_7018
,PRO1557,jax_gene_7018
,PRO2086,jax_gene_7018
,TFQTL1,jax_gene_7018
,ACN,jax_gene_4771
,BANF,jax_gene_4771
,SCH,jax_gene_4771
,ASS,jax_gene_445
,CTLN1,jax_gene_445
,BANDDOS,jax_gene_1436
,C-FMS,jax_gene_1436
,CD115,jax_gene_1436
,CSF-1R,jax_gene_1436
,CSFR,jax_gene_1436
,FIM2,jax_gene_1436
,FMS,jax_gene_1436
,HDLS,jax_gene_1436
,M-CSF-R,jax_gene_1436
,1110035O14Rik,jax_gene_10135
,PBEF,jax_gene_10135
,PBEF1,jax_gene_10135
,VF,jax_gene_10135
,VISFATIN,jax_gene_10135
,DEP.6,jax_gene_64798
,DEPDC6,jax_gene_64798
,H731,jax_gene_27250
,CRISTIN1,jax_gene_84870
,PWTSR,jax_gene_84870
,THSD2,jax_gene_84870
,HIRS-1,jax_gene_3667
,PAK7,jax_gene_57144
,KMT3F,jax_gene_54904
,KMT3G,jax_gene_54904
,pp14328,jax_gene_54904
,WHISTLE,jax_gene_54904
,WHSC1L1,jax_gene_54904
,DGSX,jax_gene_2719
,GTR2-2,jax_gene_2719
,MXR7,jax_gene_2719
,OCI-5,jax_gene_2719
,SDYS,jax_gene_2719
,SGB,jax_gene_2719
,SGBS,jax_gene_2719
,SGBS1,jax_gene_2719
,ER,jax_gene_2099
,Era,jax_gene_2099
,ESR,jax_gene_2099
,ESRA,jax_gene_2099
,ESTRR,jax_gene_2099
,NR3A1,jax_gene_2099
,AAD10,jax_gene_8085
,ALR,jax_gene_8085
,CAGL114,jax_gene_8085
,KABUK1,jax_gene_8085
,KMS,jax_gene_8085
,MLL2,jax_gene_8085
,MLL4,jax_gene_8085
,TNRC21,jax_gene_8085
,AF-1P,jax_gene_2060
,AF1P,jax_gene_2060
,MLLT5,jax_gene_2060
,B7-H,jax_gene_29126
,B7H1,jax_gene_29126
,hPD-L1,jax_gene_29126
,PD-L1,jax_gene_29126
,PDCD1L1,jax_gene_29126
,PDCD1LG1,jax_gene_29126
,PDL1,jax_gene_29126
,MGF,jax_gene_6776
,STAT5,jax_gene_6776
,HUCEP-13,jax_gene_8314
,hucep-6,jax_gene_8314
,UCHL2,jax_gene_8314
,PRMT4,jax_gene_10498
,CPD6,jax_gene_1565
,CYP2D,jax_gene_1565
,CYP2D7AP,jax_gene_1565
,CYP2D7BP,jax_gene_1565
,CYP2D7P2,jax_gene_1565
,CYP2D8P2,jax_gene_1565
,CYP2DL1,jax_gene_1565
,CYPIID6,jax_gene_1565
,P450-DB1,jax_gene_1565
,P450C2D,jax_gene_1565
,P450DB1,jax_gene_1565
,C19orf17,jax_gene_8178
,ELL1,jax_gene_8178
,MEN,jax_gene_8178
,PPP1R68,jax_gene_8178
,CDKN4,jax_gene_1027
,KIP1,jax_gene_1027
,MEN1B,jax_gene_1027
,MEN4,jax_gene_1027
,P27KIP1,jax_gene_1027
,ANM1,jax_gene_3276
,HCP1,jax_gene_3276
,HRMT1L2,jax_gene_3276
,IR1B4,jax_gene_3276
,CTM,jax_gene_3299
,CTRCT5,jax_gene_3299
,CCN1,jax_gene_890
,CCNA,jax_gene_890
,DDX9,jax_gene_1660
,LKP,jax_gene_1660
,NDH2,jax_gene_1660
,NDHII,jax_gene_1660
,RHA,jax_gene_1660
,C13orf37,jax_gene_440145
,MOZART1,jax_gene_440145
,MSK2,jax_gene_8986
,RSK-B,jax_gene_8986
,S6K-alpha-4,jax_gene_8986
,GLI,jax_gene_2735
,PAPA8,jax_gene_2735
,PPD1,jax_gene_2735
,APLAID,jax_gene_5336
,FCAS3,jax_gene_5336
,PLC-gamma-2,jax_gene_5336
,PLC-IV,jax_gene_5336
,KIAA0103,jax_gene_9694
,TTC35,jax_gene_9694
,6A3-5,jax_gene_57492
,BAF250B,jax_gene_57492
,BRIGHT,jax_gene_57492
,CSS1,jax_gene_57492
,DAN15,jax_gene_57492
,ELD/OSA1,jax_gene_57492
,MRD12,jax_gene_57492
,OSA2,jax_gene_57492
,P250R,jax_gene_57492
,CHK,jax_gene_1119
,CK,jax_gene_1119
,CKI,jax_gene_1119
,EK,jax_gene_1119
,JAK-3,jax_gene_3718
,JAK3_HUMAN,jax_gene_3718
,JAKL,jax_gene_3718
,L-JAK,jax_gene_3718
,LJAK,jax_gene_3718
,C6orf29,jax_gene_80736
,CTL4,jax_gene_80736
,DFNA72,jax_gene_80736
,hTPPT1,jax_gene_80736
,NG22,jax_gene_80736
,TPPT,jax_gene_80736
,HPTP,jax_gene_5789
,HPTPD,jax_gene_5789
,HPTPDELTA,jax_gene_5789
,PTPD,jax_gene_5789
,R-PTP-delta,jax_gene_5789
,RPTPDELTA,jax_gene_5789
,RNF124,jax_gene_54894
,SSPCS,jax_gene_54894
,URCC,jax_gene_54894
,GENE-33,jax_gene_54206
,MIG-6,jax_gene_54206
,MIG6,jax_gene_54206
,RALT,jax_gene_54206
,CSS9,jax_gene_6664
,MRD27,jax_gene_6664
,NOEL1A,jax_gene_80223
,rab11-FIP1,jax_gene_80223
,RCP,jax_gene_80223
,AAA,jax_gene_351
,ABETA,jax_gene_351
,ABPP,jax_gene_351
,AD1,jax_gene_351
,APPI,jax_gene_351
,CTFgamma,jax_gene_351
,CVAP,jax_gene_351
,PN-II,jax_gene_351
,PN2,jax_gene_351
,preA4,jax_gene_351
,BIP,jax_gene_3309
,GRP78,jax_gene_3309
,HEL-S-89n,jax_gene_3309
,MIF2,jax_gene_3309
,FIGF,jax_gene_2277
,VEGF-D,jax_gene_2277
,ARC240,jax_gene_9968
,CAGH45,jax_gene_9968
,FGS1,jax_gene_9968
,HOPA,jax_gene_9968
,Kto,jax_gene_9968
,MED12S,jax_gene_9968
,OHDOX,jax_gene_9968
,OKS,jax_gene_9968
,OPA1,jax_gene_9968
,TNRC11,jax_gene_9968
,TRAP230,jax_gene_9968
,CMT2Z,jax_gene_22880
,ZCW3,jax_gene_22880
,ZCWCC1,jax_gene_22880
,SEP2,jax_gene_23157
,SEPT2,jax_gene_23157
,SEPT6,jax_gene_23157
,bA261N11.2,jax_gene_128414
,C20orf58,jax_gene_128414
,FAM77A,jax_gene_128414
,FLT-4,jax_gene_2324
,FLT41,jax_gene_2324
,LMPH1A,jax_gene_2324
,LMPHM1,jax_gene_2324
,PCL,jax_gene_2324
,VEGFR-3,jax_gene_2324
,VEGFR3,jax_gene_2324
,CD205,jax_gene_4065
,CLEC13B,jax_gene_4065
,DEC-205,jax_gene_4065
,GP200-MR6,jax_gene_4065
,LY-75,jax_gene_4065
,BMP2B,jax_gene_652
,BMP2B1,jax_gene_652
,MCOPS6,jax_gene_652
,OFC11,jax_gene_652
,ZYME,jax_gene_652
,BCNS,jax_gene_5727
,NBCCS,jax_gene_5727
,PTC,jax_gene_5727
,PTC1,jax_gene_5727
,PTCH,jax_gene_5727
,MAD1,jax_gene_8379
,PIG9,jax_gene_8379
,TP53I9,jax_gene_8379
,TXBP181,jax_gene_8379
,CT11.1,jax_gene_30014
,CT11.3,jax_gene_30014
,NAP-X,jax_gene_30014
,SPAN-X,jax_gene_30014
,SPAN-Xa,jax_gene_30014
,SPAN-Xb,jax_gene_30014
,SPANX,jax_gene_30014
,SPANX-A,jax_gene_30014
,HERMES,jax_gene_11030
,H3-3B,jax_gene_3020
,H3.3A,jax_gene_3020
,H3F3,jax_gene_3020
,H3F3A,jax_gene_3020
,ACH,jax_gene_2261
,CD333,jax_gene_2261
,CEK2,jax_gene_2261
,HSFGFR3EX,jax_gene_2261
,JTK4,jax_gene_2261
,HEL-S-108,jax_gene_7171
,KIAA1524,jax_gene_57650
,p90,jax_gene_57650
,IKK-E,jax_gene_9641
,IKK-i,jax_gene_9641
,IKKE,jax_gene_9641
,IKKI,jax_gene_9641
,CXXC8,jax_gene_22992
,FBL11,jax_gene_22992
,FBL7,jax_gene_22992
,FBXL11,jax_gene_22992
,JHDM1A,jax_gene_22992
,LILINA,jax_gene_22992
,C15orf21,jax_gene_283651
,D-PCa-2,jax_gene_283651
,A3G,jax_gene_60489
,ARCD,jax_gene_60489
,ARP-9,jax_gene_60489
,ARP9,jax_gene_60489
,bK150C2.7,jax_gene_60489
,CEM-15,jax_gene_60489
,CEM15,jax_gene_60489
,dJ494G10.1,jax_gene_60489
,MDS019,jax_gene_60489
,SSXT,jax_gene_6760
,SYT,jax_gene_6760
,JCK,jax_gene_284086
,NEK12A,jax_gene_284086
,NPHP9,jax_gene_284086
,RHPD2,jax_gene_284086
,PTP1B,jax_gene_5770
,PYCRL,jax_gene_65263
,KLC,jax_gene_3831
,KNS2,jax_gene_3831
,KNS2A,jax_gene_3831
,Bif-1,jax_gene_51100
,CGI-61,jax_gene_51100
,dJ612B15.2,jax_gene_51100
,PPP1R70,jax_gene_51100
,HD3,jax_gene_8841
,KDAC3,jax_gene_8841
,RPD3,jax_gene_8841
,RPD3-2,jax_gene_8841
,CCNB,jax_gene_891
,EIF2C3,jax_gene_192669
,SSS1,jax_gene_23480
,NMP-22,jax_gene_4926
,NUMA,jax_gene_4926
,GRASP-1,jax_gene_56850
,ALL,jax_gene_613
,BCR1,jax_gene_613
,CML,jax_gene_613
,D22S11,jax_gene_613
,D22S662,jax_gene_613
,PHL,jax_gene_613
